search_id,categorical_1,categorical_2,categorical_3,categorical_4,categorical_5,categorical_6,categorical_7,categorical_8,categorical_9,categorical_10,categorical_11,categorical_12,categorical_13,categorical_14,categorical_15,categorical_16,numerical_1,numerical_2,numerical_3,numerical_4,numerical_5,numerical_6,numerical_7,numerical_8,numerical_9,numerical_10,numerical_11,numerical_12,numerical_13,numerical_14,numerical_15,numerical_16,numerical_17,numerical_18,numerical_19,numerical_20,numerical_21,numerical_22,numerical_23,numerical_24,numerical_25,numerical_26,numerical_27,numerical_28,numerical_29,numerical_30,numerical_31,numerical_32,numerical_33,numerical_34,numerical_35,numerical_36,numerical_37,numerical_38,numerical_39,numerical_40,numerical_41,numerical_42,numerical_43,numerical_44,numerical_45,numerical_46,numerical_47,numerical_48,numerical_49,numerical_50,numerical_51,numerical_52,numerical_53,numerical_54,numerical_55,numerical_56,numerical_57,numerical_58,numerical_59,numerical_60,numerical_61,numerical_62,numerical_63,click,conversion
257,7,0,0,1,18,4,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24229,0.27735,0.44721,0.97541,0.0,0.0,0.0,0.0,0.024774,0.61,0.42,0.14719,0.0,0.0,0.0,0.572535,0.322201,0.035374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211626,0.099746,0.0,0.1272039999999999,0.64202,0.0816669999999999,0,0,0,0.0,0.2054969999999999,0.307552,0,0
194,7,0,0,0,7,4,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4687199999999999,0.47855,0.57735,0.08824,0.39027,0.177705,0.0,0.177705,0.064113,0.63,0.28,0.34956,0.0,0.0,0.0,0.489853,0.296955,0.045904,0.0,0.272254,0.6628069999999999,0.6628069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24544,0.03094,0.30116,0.370606,0.354726,0.1310859999999999,0.0,0.2892349999999999,0.5168510000000001,0.149492,0,0,0,0.0,0.13794,0.258809,0,0
265,7,0,0,0,7,4,43,0,2,1,1,0,0,0,0,0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.1922559999999999,0.130044,0.115489,0.0983666999999999,0.0821889,0.0904444,0.0889778,0.0718111,0.0569444,0.0583444,0.25944,0.0,0.0,0.10417,0.0,0.124114,0.0,0.0,0.064992,0.62,0.29,0.06188,0.335603,0.0,0.0,0.472734,0.318579,0.042122,0.0,0.259391,0.08413,0.444666,0.0,0.0,0.001917,0.0,0.0,0.0,0.0,0.36212,0.0246,0.3055,0.972088,0.318141,0.1205789999999999,0.0745,0.2269679999999999,0.359672,0.081634,0,0,0,0.0,0.361828,0.33604,0,0
325,7,2,0,0,7,4,26,5,4,0,0,1,0,0,1,0,0.0,1.0,0.0,0.666667,1.0,0.0,0.333333,0.333333,0.4981399999999999,0.12766,0.08392,0.04906,0.05168,0.02318,0.03284,0.01824,0.01208,0.01,0.2715599999999999,0.28868,0.0,0.8704,0.0,0.157135,0.0,0.261488,0.161975,0.72,0.2,0.5043,0.700012,0.009649,0.080346,0.618209,0.5119,0.05142,0.022857,0.34763,0.769787,0.769787,0.271075,0.0,0.0016309999999999,1.0,0.0,0.0,0.485375,0.39269,0.10287,0.41635,0.959217,0.442554,0.310732,0.0293,0.193991,0.6513399999999999,0.126354,0,0,0,0.30129,0.161159,0.273147,0,0
187,7,0,0,0,7,4,47,0,0,1,1,0,0,1,0,0,1.0,0.833333,0.0,0.666667,0.666667,0.666667,1.0,0.0,0.252933,0.0888333,0.0696,0.0895,0.0833666999999999,0.1057,0.1052,0.0726,0.0639,0.0530666999999999,0.20943,0.0,0.0,0.14925,0.0,0.204749,0.0,0.383718,0.532385,0.67,0.3,0.3225699999999999,0.32584,0.010817,0.127506,0.530597,0.5569609999999999,0.071336,0.022824,0.0,0.0,0.0,0.0,0.0,0.004534,0.0,0.0,0.0,0.723086,0.0,0.0,0.0,0.999707,0.669021,0.236678,0.0825,0.319308,0.312651,0.099832,0,0,0,0.98157,0.0,0.0,0,0
203,7,0,0,1,18,4,34,6,6,1,0,0,0,0,0,0,1.0,0.0,0.631579,0.0,0.0,0.1428569999999999,0.571429,1.0,0.16364,0.1253,0.14298,0.1452,0.09586,0.07732,0.0639,0.05594,0.05604,0.05864,0.41755,0.50775,0.45883,0.31111,0.51667,0.10617,0.283752,0.0,0.058884,0.63,0.41,0.74182,0.6239600000000001,0.015641,0.019753,0.4343229999999999,0.390785,0.037731,0.022937,0.274848,0.320923,0.528574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28358,0.11849,0.38838,0.17925,0.271471,0.430451,0.1022,0.166843,0.7942319999999999,0.132512,0,0,0,0.0,0.0567559999999999,0.330311,0,0
34,7,0,0,0,7,4,26,0,5,0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1034,0.0434,0.1591,0.0823,0.0308,0.1215,0.0938,0.1403,0.1095,0.1007,0.3999,0.38139,0.0,0.98542,0.14849,0.191977,0.0,0.148704,0.168348,0.63,0.0,0.73031,0.358616,0.0,0.0,0.581331,0.296956,0.0594409999999999,0.0,0.319856,0.448268,0.448268,0.0,0.0024,0.015938,0.604838,0.0,0.0,0.643015,0.34625,0.07124,0.27429,0.5487989999999999,0.6694859999999999,0.303085,0.1095,0.280814,0.277098,0.077813,0,0,0,0.18174,0.564166,0.461335,0,0
203,7,0,0,1,18,4,34,6,6,1,1,0,0,0,0,0,1.0,0.0,0.631579,0.0,0.0,0.1428569999999999,0.571429,1.0,0.16364,0.1253,0.14298,0.1452,0.09586,0.07732,0.0639,0.05594,0.05604,0.05864,0.41755,0.50775,0.45883,0.31111,0.51667,0.105118,0.0,0.157677,0.092494,0.7,0.57,0.8186399999999999,0.725282,0.028655,0.031525,0.559528,0.44283,0.044449,0.022824,0.2328489999999999,0.365976,0.621233,0.0,0.0,0.003761,0.0,0.0,0.0,0.556527,0.2293099999999999,0.13054,0.3597,0.0043729999999999,0.403428,0.520009,0.085,0.180835,0.778412,0.140764,0,0,0,0.37146,0.364448,0.3504219999999999,0,0
176,7,3,0,0,7,4,34,7,4,1,1,0,0,0,0,0,1.0,0.0,0.0,0.130435,0.0,1.0,0.2173909999999999,0.173913,0.1555,0.1636,0.1562,0.0757,0.0209,0.0739,0.1306,0.083,0.1108,0.01,0.59582,0.62017,0.0,0.07532,0.18862,0.21709,0.293105,0.519147,0.286597,0.68,0.08,0.42243,0.7322390000000001,0.007565,0.188493,0.7406590000000001,0.643699,0.058523,0.023093,0.0,0.0,0.0,0.742408,0.0,0.007303,0.0,0.0,0.0,0.706695,0.0,0.0,0.0,0.998211,0.672535,0.543249,0.1306,0.229985,0.8234459999999999,0.18938,0,0,0,0.98405,0.0,0.0,0,0
34,7,0,0,0,7,4,26,0,5,1,1,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1034,0.0434,0.1591,0.0823,0.0308,0.1215,0.0938,0.1403,0.1095,0.1007,0.3999,0.38139,0.0,0.98542,0.14849,0.176269,0.0,0.10421,0.340411,0.39,0.32,0.69928,0.357807,0.0,0.0,0.587349,0.345715,0.070276,0.022771,0.451726,0.857915,0.857915,0.0,0.006722,0.003227,1.0,1.0,0.1,0.61588,0.51083,0.0893,0.43787,0.206696,0.6629390000000001,0.455543,0.1095,0.317143,0.259088,0.0821679999999999,0,0,0,0.18174,0.4587,0.403415,1,0
407,7,0,0,0,7,4,29,0,3,1,0,0,0,1,1,0,0.0,1.0,0.0,0.166667,1.0,0.0,0.333333,0.166667,0.11218,0.10417,0.10019,0.08102,0.08882,0.09846,0.09405,0.09686,0.09996,0.10912,0.0,0.0,0.0,0.0,0.0,0.178592,0.108287,0.5551229999999999,0.36357,0.76,0.33,0.4738199999999999,0.591169,0.0363459999999999,0.114569,0.52851,0.527786,0.062565,0.022775,0.383623,0.746175,0.746175,0.0,0.0,0.009022,0.0,0.0,0.0,0.8100890000000001,0.39311,0.1114599999999999,0.62975,0.236023,0.49878,0.54378,0.0767,0.139171,0.42799,0.059564,0,0,0,0.73639,0.503303,0.541888,0,0
360,7,0,0,1,18,4,26,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.107525,0.091125,0.1296,0.09115,0.098175,0.0941,0.09445,0.0803,0.10175,0.09665,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.53,0.35,0.36606,0.0,0.0,0.0,0.476808,0.195487,0.041598,0.0,0.19365,0.391576,0.391576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24419,0.03179,0.24327,0.0,0.243827,0.109554,0.0,0.158831,0.411562,0.065369,0,0,0,0.0,0.24334,0.292966,0,0
40,7,0,0,1,18,4,47,0,3,1,1,1,1,0,0,0,1.0,0.090909,0.0,0.5,1.0,1.0,0.0,0.0,0.2453199999999999,0.1185799999999999,0.13718,0.08748,0.0899799999999999,0.08192,0.0737,0.06026,0.04326,0.04712,0.35899,0.2132,0.0,0.6593600000000001,0.25727,0.0,0.0,0.0,0.070838,0.6,0.07,0.28037,0.472904,0.022454,0.010312,0.5770029999999999,0.391302,0.055437,0.022775,0.0,0.0,0.0,0.0,0.0,0.002109,1.0,1.0,0.0,0.189924,0.0,0.0,0.0,0.054735,0.418275,0.058621,0.0994,0.222036,0.268017,0.05951,0,0,0,0.0734799999999999,0.0,0.0,0,0
201,7,0,0,0,7,4,30,7,5,0,0,1,1,0,1,0,0.0,1.0,0.0,0.333333,0.0,0.0,0.0,1.0,0.1393,0.13915,0.10915,0.10945,0.113,0.0776,0.07275,0.0924,0.0802,0.05185,0.20644,0.16667,0.0,0.8867200000000001,0.25763,0.0,0.0,0.0,0.0,0.64,0.11,0.03621,0.0,0.0,0.0,0.377351,0.2068,0.035071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137503,0.03182,0.2207,0.132949,0.602364,0.080084,0,0,0,0.0,0.0,0.0,0,0
195,7,0,0,1,18,4,26,6,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.333333,0.0,0.0,0.333333,1.0,0.272517,0.1463,0.0800666999999999,0.05775,0.0966166999999999,0.0760833,0.0561833,0.0522333,0.0645333,0.0756167,0.41844,0.40825,0.30151,0.81775,0.0,0.149766,0.0,0.183425,0.229679,0.52,0.41,0.1190099999999999,0.709792,0.074438,0.061006,0.621203,0.478587,0.052305,0.022824,0.284002,0.728518,0.728518,0.0,0.0,0.0,0.0,0.0,0.0,0.583234,0.3792,0.14479,0.30791,0.1193589999999999,0.448036,0.293072,0.2023,0.2464,0.6497569999999999,0.1601,0,0,0,0.2370199999999999,0.471446,0.419979,0,0
227,7,0,0,0,7,4,28,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1229,0.0981,0.0862,0.0795,0.075,0.0888,0.0986,0.1045,0.1027,0.1285,0.15019,0.0,0.0,0.88789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0
137,7,0,1,0,7,4,33,6,3,0,1,1,0,0,1,0,0.0,1.0,0.0,0.4,1.0,0.6,0.0,0.0,0.0605,0.2149,0.1815,0.2771,0.0946,0.0623,0.0499,0.0119,0.0173,0.01,0.39841,0.0,0.0,0.97087,0.0,0.1991,0.136743,0.11603,0.193,0.67,0.3,0.29084,0.768232,0.016566,0.120527,0.568208,0.586065,0.0591159999999999,0.023019,0.420512,0.828485,0.828485,0.664672,0.004547,0.037728,1.0,0.0,0.0,0.5598489999999999,0.47331,0.2828199999999999,0.5072800000000001,0.2360139999999999,0.517915,0.7293310000000001,0.2149,0.288132,0.828166,0.238621,0,0,0,0.57093,0.0,0.0,0,0
395,7,0,5,0,7,4,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25649,0.24944,0.0,0.73602,0.0,0.101797,0.0,0.5064350000000001,0.029042,0.79,0.3,0.36953,0.560556,0.0,0.0,0.551926,0.4412779999999999,0.042368,0.0,0.278787,0.731219,0.731219,0.0,0.0,0.0,0.0,0.0,0.0,0.2153739999999999,0.2375,0.06245,0.35944,0.809519,0.371565,0.35007,0.0,0.292605,0.321284,0.094009,0,0,0,0.1086599999999999,0.369267,0.4027989999999999,0,0
275,7,0,0,0,7,4,36,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.333333,1.0,0.0,0.0,0.26825,0.14,0.100575,0.07165,0.07605,0.07035,0.058825,0.0705,0.066675,0.061875,0.30075,0.305,0.0,0.8128,0.0,0.0,0.0,0.0,0.0,0.46,0.38,0.91258,0.0,0.0,0.0,0.0,0.166918,0.0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0319,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0
109,7,0,0,0,7,3,31,6,3,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2678,0.1085,0.09156,0.08502,0.0879799999999999,0.09332,0.07926,0.06052,0.04772,0.0632,0.55404,0.6231800000000001,0.0,0.00043,0.3003699999999999,0.0,0.0,0.0,0.0,0.46,0.39,0.8978200000000001,0.0,0.0,0.0,0.669693,0.161613,0.032581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0407,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0
410,7,0,0,1,18,3,42,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.1417,0.0893,0.0904667,0.0966333,0.0913333,0.0869,0.0837333,0.0911333,0.0957,0.117967,0.24744,0.0,0.44721,1.0,0.0,0.136282,0.0,0.093796,0.0834169999999999,0.7,0.21,0.05541,0.638721,0.00437,0.0,0.654655,0.463945,0.0415279999999999,0.022878,0.362992,0.997805,0.997805,0.0,0.0,0.0,0.0,0.0,0.0,0.325561,0.41935,0.09915,0.41018,0.382608,0.274345,0.193375,0.0823,0.169668,0.8110069999999999,0.137602,0,0,0,0.1454,0.366303,0.372104,0,0
325,7,2,0,0,7,4,26,5,4,1,0,0,0,0,1,0,0.0,1.0,0.0,0.666667,1.0,0.0,0.333333,0.333333,0.4981399999999999,0.12766,0.08392,0.04906,0.05168,0.02318,0.03284,0.01824,0.01208,0.01,0.2715599999999999,0.28868,0.0,0.8704,0.0,0.0,0.0,0.0,0.174515,0.73,0.0,0.13764,0.7897689999999999,0.003978,0.116439,0.594601,0.5473,0.0368649999999999,0.022831,0.204896,0.510259,0.510259,0.285325,0.0,0.007023,0.0,0.0,0.0,0.542864,0.1968099999999999,0.05193,0.19944,0.0,0.194549,0.356385,0.2243,0.147319,0.89904,0.132445,0,0,0,0.60369,0.0,0.0,0,0
185,7,0,0,0,7,4,25,0,3,1,0,0,0,0,1,0,0.5,0.166667,1.0,0.666667,0.333333,1.0,0.333333,0.0,0.247433,0.134433,0.135433,0.093,0.0689666999999999,0.0622333,0.0578666999999999,0.0543,0.0598666999999999,0.0712333,0.35298,0.36972,0.40825,0.38877,0.22857,0.070535,0.0,0.0,0.062088,0.71,0.31,0.32929,0.628045,0.0,0.0,0.560552,0.382874,0.03522,0.0,0.244611,0.4971649999999999,0.4971649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27108,0.05703,0.2444,0.0,0.343143,0.217251,0.0985,0.2353219999999999,0.546457,0.128593,0,0,0,0.0,0.0,0.0,0,0
185,7,0,0,0,7,4,25,0,3,1,1,0,0,0,1,0,0.5,0.166667,1.0,0.666667,0.333333,1.0,0.333333,0.0,0.247433,0.134433,0.135433,0.093,0.0689666999999999,0.0622333,0.0578666999999999,0.0543,0.0598666999999999,0.0712333,0.35298,0.36972,0.40825,0.38877,0.22857,0.094072,0.0,0.0,0.0,0.52,0.13,0.71036,0.0,0.0,0.0,0.585392,0.144763,0.052874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54837,0.4771229999999999,0.208276,0.0714,0.252938,0.321969,0.081438,0,0,0,0.0,0.292194,0.315352,0,0
336,7,0,0,0,7,4,25,0,3,0,1,0,0,0,1,0,1.0,0.041667,0.0,0.0,1.0,0.714286,0.0,0.857143,0.1353,0.0906,0.1261,0.3998,0.1168,0.0488,0.0133,0.0221,0.017,0.01,0.12194,0.24254,0.0,0.39408,0.0,0.184883,0.356753,0.352652,0.1757,0.65,0.21,0.47734,0.663597,0.010477,0.1364,0.492859,0.470577,0.0576879999999999,0.022831,0.0,0.0,0.0,0.55305,0.0,0.011549,1.0,0.0,0.0,0.640021,0.0,0.0,0.0,0.202646,0.690331,0.6995020000000001,0.3998,0.265669,0.401305,0.106614,0,0,0,0.7066600000000001,0.0,0.0,0,0
82,7,0,0,0,7,4,49,6,6,1,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.196233,0.1469329999999999,0.100467,0.108367,0.0868333,0.0710667,0.0728,0.0819999999999999,0.0722333,0.0480333,0.37098,0.34043,0.37796,0.3371099999999999,0.3355599999999999,0.160128,0.0,0.0,0.169487,0.54,0.39,0.8528,0.61061,0.0,0.0,0.5519470000000001,0.3942469999999999,0.0577909999999999,0.022824,0.363156,0.745776,0.745776,0.760372,0.011186,0.027094,1.0,1.0,0.2,0.5122439999999999,0.40008,0.13945,0.4643899999999999,0.0052759999999999,0.5271979999999999,0.280492,0.0764,0.360186,0.388196,0.139823,0,0,0,0.2806,0.134464,0.2302199999999999,0,0
208,7,0,0,0,7,4,28,0,3,1,0,0,0,0,0,0,0.037037,1.0,0.0,0.25,0.875,0.875,0.125,1.0,0.2299,0.138,0.1275,0.0981,0.0807,0.0697,0.0643,0.0635,0.0503,0.0629,0.0,0.0,0.0,0.0,0.0,0.14848,0.0,0.27625,0.142379,0.71,0.24,0.33499,0.593804,0.01794,0.083339,0.557986,0.590961,0.040712,0.022824,0.0,0.0,0.0,0.264967,0.0,0.016995,0.0,0.0,0.0,0.633788,0.0,0.0,0.0,0.0840149999999999,0.449389,0.414254,0.1275,0.263989,0.543186,0.143395,0,0,0,0.63185,0.392449,0.4563609999999999,0,0
178,7,0,0,0,7,4,30,0,0,1,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.18558,0.1037,0.1235599999999999,0.0971799999999999,0.09062,0.09076,0.0776,0.06744,0.08116,0.0672,0.0,0.0,0.0,0.0,0.0,0.1142079999999999,0.0,0.197814,0.173027,0.72,0.22,0.42898,0.6905819999999999,0.0,0.0,0.591194,0.539281,0.050383,0.0229669999999999,0.0,0.0,0.0,0.616129,0.0,0.022471,0.0,0.0,0.0,0.493645,0.0,0.0,0.0,0.0,0.387358,0.570625,0.2427,0.30114,0.178876,0.053867,0,0,0,0.5211399999999999,0.468996,0.5335850000000001,0,0
54,7,0,0,0,7,4,45,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27046,0.1254,0.0964,0.09126,0.0932,0.07632,0.06716,0.0541,0.05556,0.0551,0.0,0.0,0.0,0.0,0.0,0.148148,0.0,0.0,0.0635429999999999,0.61,0.0,0.13969,0.499022,0.006417,0.0258009999999999,0.582849,0.552704,0.043122,0.022824,0.0,0.0,0.0,0.1234059999999999,0.0,0.0,0.0,0.0,0.0,0.378695,0.0,0.0,0.0,0.0,0.391767,0.0643659999999999,0.2303,0.240517,0.497147,0.119572,0,0,0,0.14311,0.381092,0.463456,0,0
245,7,0,0,1,18,4,25,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170767,0.0788333,0.0756,0.0636666999999999,0.0929,0.06,0.0614,0.0515666999999999,0.0407666999999999,0.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.15,0.3970599999999999,0.0,0.0,0.0,0.503017,0.15558,0.035541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0925,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0
221,7,0,0,0,7,4,26,5,4,1,1,1,1,0,1,0,0.0,1.0,0.564103,0.0,0.0,0.0,1.0,0.8,0.0253,0.0397,0.046,0.0388,0.0505,0.0487,0.2091,0.07125,0.07215,0.1208,0.59277,0.57735,0.48038,1.0,0.0,0.0,0.0,0.0,0.0,0.57,0.39,0.92,0.0,0.0,0.0,0.479141,0.14269,0.032374,0.0,0.296226,0.197363,0.496276,0.0,0.0,0.004399,1.0,1.0,0.0,0.0,0.3064,0.0516,0.23517,0.0,0.19791,0.028814,0.0821,0.142554,0.172841,0.0246389999999999,0,0,0,0.0,0.0,0.0,0,0
293,7,0,0,0,7,4,29,3,2,0,1,1,0,0,1,0,0.428571,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.20878,0.13174,0.07098,0.119,0.08044,0.0758,0.0689,0.06796,0.0797,0.0816,0.47186,0.42366,0.47673,0.97597,0.16619,0.171122,0.0,0.256682,0.162869,0.51,0.0,0.12811,0.748829,0.010473,0.100511,0.6115729999999999,0.5308729999999999,0.050968,0.023038,0.446924,0.302007,0.704179,0.589383,0.01291,0.0,1.0,0.0,0.2,0.558179,0.49568,0.14962,0.64558,0.3882219999999999,0.345394,0.35952,0.246,0.201368,0.918616,0.18498,0,0,0,0.49715,0.323151,0.3813809999999999,0,0
407,7,0,0,0,7,4,29,0,3,1,0,0,0,0,1,0,0.0,1.0,0.0,0.166667,1.0,0.0,0.333333,0.166667,0.11218,0.10417,0.10019,0.08102,0.08882,0.09846,0.09405,0.09686,0.09996,0.10912,0.0,0.0,0.0,0.0,0.0,0.127827,0.0,0.121268,0.225955,0.69,0.0,0.15052,0.770433,0.1030529999999999,0.054008,0.6008220000000001,0.4616659999999999,0.042969,0.023019,0.2471969999999999,0.980141,0.980141,0.0,0.0,0.002127,0.0,0.0,0.0,0.5978020000000001,0.24463,0.07214,0.2702699999999999,0.31685,0.343898,0.272767,0.1506,0.124013,0.509969,0.063243,0,0,0,0.1086599999999999,0.394648,0.392511,0,0
110,7,0,0,1,18,4,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36843,0.4382399999999999,0.55902,0.37043,0.36269,0.064416,0.0,0.0,0.074991,0.73,0.26,0.07586,0.5913,0.002628,0.022264,0.477967,0.420838,0.037859,0.022906,0.0,0.0,0.0,0.138678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000331,0.386348,0.459844,0.0,0.2121449999999999,0.626987,0.133012,0,0,0,0.0,0.0,0.0,0,0
195,7,0,0,1,18,4,26,6,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.333333,0.0,0.0,0.333333,1.0,0.272517,0.1463,0.0800666999999999,0.05775,0.0966166999999999,0.0760833,0.0561833,0.0522333,0.0645333,0.0756167,0.41844,0.40825,0.30151,0.81775,0.0,0.0,0.0,0.185695,0.131118,0.47,0.44,0.146,0.650597,0.0,0.0,0.657925,0.414229,0.04519,0.0,0.0,0.0,0.0,0.2020829999999999,0.0,0.000907,0.0,0.0,0.0,0.305853,0.0,0.0,0.0,0.001728,0.423552,0.357778,0.0997,0.259845,0.5961810000000001,0.154915,0,0,0,0.0730799999999999,0.323526,0.275343,0,0
290,7,0,0,0,7,4,33,1,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.333333,0.0,0.0,1.0,0.333333,0.14555,0.0827,0.0983,0.08215,0.0817,0.06635,0.057,0.08505,0.13335,0.15265,0.42477,0.46098,0.0,0.67201,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.94482,0.0,0.0,0.0,0.0,0.136272,0.0294199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1357,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0
82,7,0,0,0,7,4,49,6,6,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.196233,0.1469329999999999,0.100467,0.108367,0.0868333,0.0710667,0.0728,0.0819999999999999,0.0722333,0.0480333,0.37098,0.34043,0.37796,0.3371099999999999,0.3355599999999999,0.146385,0.0,0.146385,0.206819,0.57,0.27,0.91754,0.497163,0.016985,0.045711,0.560791,0.404623,0.0559389999999999,0.022824,0.377059,0.548075,0.548075,0.56795,0.010418,0.019925,1.0,1.0,0.2,0.476735,0.4288899999999999,0.1346,0.44385,0.015925,0.555463,0.330063,0.0764,0.366196,0.414279,0.1517069999999999,0,0,0,0.34568,0.122447,0.2380989999999999,0,0
360,7,0,0,1,18,4,26,0,0,1,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.107525,0.091125,0.1296,0.09115,0.098175,0.0941,0.09445,0.0803,0.10175,0.09665,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.47,0.08,0.34736,0.0,0.0,0.0,0.4737729999999999,0.166919,0.041134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375775,0.138707,0.0,0.141792,0.417542,0.059204,0,0,0,0.0,0.0,0.0,0,0
37,7,0,0,0,7,3,40,0,2,0,1,0,0,0,0,0,0.428571,1.0,0.0,1.0,0.75,0.5,0.0,0.0,0.05915,0.1336,0.06225,0.0803,0.11525,0.0577,0.0907,0.1115,0.14815,0.1262,0.35745,0.3992699999999999,0.35355,0.17082,0.30712,0.065198,0.0,0.097797,0.068389,0.58,0.15,0.10943,0.4427729999999999,0.00236,0.0,0.5792510000000001,0.399084,0.039727,0.0,0.129801,0.186506,0.3420289999999999,0.0,0.0,0.014612,0.0,0.0,0.0,0.0,0.12683,0.04066,0.133,0.769897,0.326955,0.214367,0.0685,0.174262,0.494726,0.086212,0,0,0,0.0,0.185624,0.275212,0,0
1984,7,0,0,0,7,4,34,5,0,1,0,0,0,0,0,0,1.0,0.666667,0.0,0.0,1.0,0.666667,0.666667,0.0,0.0941,0.12575,0.1079,0.1066,0.09915,0.08385,0.07735,0.07235,0.08685,0.131,0.4451699999999999,0.4702,0.34641,0.18164,0.4662,0.172891,0.0,0.366757,0.276148,0.56,0.16,0.09375,0.8427690000000001,0.009757,0.148752,0.495535,0.6305,0.042122,0.023019,0.29643,0.323243,0.59732,0.57745,0.0,0.0,0.0,0.0,0.0,0.688674,0.29827,0.10805,0.33758,0.00157,0.309647,0.851065,0.1572,0.331866,0.8960100000000001,0.297355,0,0,0,0.9000100000000001,0.0,0.0,1,1
